n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.971000000000000000e+03,1.730000000000000000e+02,2.815755208333333218e-02,1.171263834635416640e-01,1.133882670084635363e-01,3.738116455078127620e-03
5.975000000000000000e+03,1.690000000000000000e+02,2.750651041666666782e-02,1.171987111409505261e-01,1.134198598225911458e-01,3.778851318359380262e-03
5.979000000000000000e+03,1.650000000000000000e+02,2.685546875000000000e-02,1.172143920898437441e-01,1.134487487792968791e-01,3.765643310546865075e-03
5.983000000000000000e+03,1.610000000000000000e+02,2.620442708333333218e-02,1.171935333251953176e-01,1.134897654215494822e-01,3.703767903645835413e-03
5.987000000000000000e+03,1.570000000000000000e+02,2.555338541666666782e-02,1.173844197591145805e-01,1.135258280436197975e-01,3.858591715494782970e-03
5.991000000000000000e+03,1.530000000000000000e+02,2.490234375000000000e-02,1.174525380452473983e-01,1.135625630696614624e-01,3.889974975585935857e-03
5.995000000000000000e+03,1.490000000000000000e+02,2.425130208333333218e-02,1.174075398763020778e-01,1.136050638834635446e-01,3.802475992838533214e-03
5.999000000000000000e+03,1.450000000000000000e+02,2.360026041666666782e-02,1.174272552490234350e-01,1.136493601481119858e-01,3.777895100911449200e-03
6.003000000000000000e+03,1.410000000000000000e+02,2.294921875000000000e-02,1.174924184163411434e-01,1.136929158528645900e-01,3.799502563476553352e-03
6.007000000000000000e+03,1.370000000000000000e+02,2.229817708333333218e-02,1.175486745198567745e-01,1.137215637207031199e-01,3.827110799153654597e-03
6.011000000000000000e+03,1.330000000000000000e+02,2.164713541666666782e-02,1.175617533365885398e-01,1.137554453531900989e-01,3.806307983398440897e-03
6.015000000000000000e+03,1.290000000000000000e+02,2.099609375000000000e-02,1.176085245768229148e-01,1.138093892415364544e-01,3.799135335286460413e-03
6.019000000000000000e+03,1.250000000000000000e+02,2.034505208333333218e-02,1.176100799560546861e-01,1.138494812011718732e-01,3.760598754882812922e-03
6.023000000000000000e+03,1.210000000000000000e+02,1.969401041666666782e-02,1.176273427327474003e-01,1.138917236328124971e-01,3.735619099934903153e-03
6.027000000000000000e+03,1.170000000000000000e+02,1.904296875000000000e-02,1.178671539306640620e-01,1.139331705729166727e-01,3.933983357747389276e-03
6.031000000000000000e+03,1.130000000000000000e+02,1.839192708333333218e-02,1.177387583414713501e-01,1.139813568115234377e-01,3.757401529947912433e-03
6.035000000000000000e+03,1.090000000000000000e+02,1.774088541666666782e-02,1.179550079345703106e-01,1.140392354329427121e-01,3.915772501627598490e-03
6.039000000000000000e+03,1.050000000000000000e+02,1.708984375000000000e-02,1.179849863688151035e-01,1.141034454345703081e-01,3.881540934244795404e-03
6.043000000000000000e+03,1.010000000000000000e+02,1.643880208333333218e-02,1.181083089192708352e-01,1.141550801595052067e-01,3.953228759765628486e-03
6.047000000000000000e+03,9.700000000000000000e+01,1.578776041666666782e-02,1.180929748535156226e-01,1.142020385742187477e-01,3.890936279296874911e-03
6.051000000000000000e+03,9.300000000000000000e+01,1.513671875000000000e-02,1.181264994303385385e-01,1.142686096191406209e-01,3.857889811197917629e-03
6.055000000000000000e+03,8.900000000000000000e+01,1.448567708333333391e-02,1.184166320800781186e-01,1.143513142903645891e-01,4.065317789713529528e-03
6.059000000000000000e+03,8.500000000000000000e+01,1.383463541666666609e-02,1.185722768147786516e-01,1.145037434895833373e-01,4.068533325195314299e-03
6.063000000000000000e+03,8.100000000000000000e+01,1.318359375000000000e-02,1.188073903401692666e-01,1.147608052571614523e-01,4.046585083007814276e-03
6.067000000000000000e+03,7.700000000000000000e+01,1.253255208333333391e-02,1.191553965250650993e-01,1.150518259684244760e-01,4.103570556640623312e-03
6.071000000000000000e+03,7.300000000000000000e+01,1.188151041666666609e-02,1.196514597574869776e-01,1.153287089029947921e-01,4.322750854492185546e-03
6.075000000000000000e+03,6.900000000000000000e+01,1.123046875000000000e-02,1.206525919596354163e-01,1.161014831542968723e-01,4.551108805338544006e-03
6.079000000000000000e+03,6.500000000000000000e+01,1.057942708333333391e-02,1.222643096923828193e-01,1.171777964274088590e-01,5.086513264973960280e-03
6.083000000000000000e+03,6.100000000000000000e+01,9.928385416666666088e-03,1.247941711425781253e-01,1.192737091064453164e-01,5.520462036132808836e-03
6.087000000000000000e+03,5.700000000000000000e+01,9.277343750000000000e-03,1.277450815836588538e-01,1.214164143880208380e-01,6.328667195638015830e-03
6.091000000000000000e+03,5.300000000000000000e+01,8.626302083333333912e-03,1.322412465413411453e-01,1.245835784912109334e-01,7.657668050130211901e-03
6.095000000000000000e+03,4.900000000000000000e+01,7.975260416666666088e-03,1.391585062662760441e-01,1.295415181477864719e-01,9.616988118489572246e-03
6.099000000000000000e+03,4.500000000000000000e+01,7.324218750000000000e-03,1.500306803385416665e-01,1.375777801513671794e-01,1.245290018717448710e-02
6.103000000000000000e+03,4.100000000000000000e+01,6.673177083333333044e-03,1.638277852376301968e-01,1.458962961832682426e-01,1.793148905436195428e-02
6.107000000000000000e+03,3.700000000000000000e+01,6.022135416666666956e-03,1.844187479654947892e-01,1.621905069986979142e-01,2.222824096679687500e-02
6.111000000000000000e+03,3.300000000000000000e+01,5.371093750000000000e-03,2.109242065429687563e-01,1.792322306315104197e-01,3.169197591145833659e-02
6.115000000000000000e+03,2.900000000000000000e+01,4.720052083333333044e-03,2.476100036621093625e-01,2.038811208089192639e-01,4.372888285319009860e-02
6.119000000000000000e+03,2.500000000000000000e+01,4.069010416666666956e-03,2.902105346679687559e-01,2.309939819335937450e-01,5.921655273437501088e-02
6.123000000000000000e+03,2.100000000000000000e+01,3.417968750000000000e-03,3.476775797526041600e-01,2.708634643554687638e-01,7.681411539713539627e-02
6.127000000000000000e+03,1.700000000000000000e+01,2.766927083333333478e-03,4.410826253255208385e-01,3.356060201009114508e-01,1.054766052246093877e-01
6.131000000000000000e+03,1.300000000000000000e+01,2.115885416666666522e-03,5.258597615559895688e-01,4.070038309733072790e-01,1.188559305826822898e-01
6.135000000000000000e+03,9.000000000000000000e+00,1.464843750000000000e-03,6.290079589843750041e-01,5.017992960611978859e-01,1.272086629231771182e-01
6.139000000000000000e+03,5.000000000000000000e+00,8.138020833333333695e-04,7.654856323242187344e-01,6.578067179361979377e-01,1.076789143880207966e-01
6.143000000000000000e+03,1.000000000000000000e+00,1.627604166666666576e-04,9.188789794921875531e-01,9.493726481119791893e-01,-3.049366861979163623e-02
